contrast,ori,lefttarget,righttarget,postcue,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left.started,noise_right.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left.stopped,noise_right.stopped,key_resp.started,postcue_2.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
25.5,315,1,1,-1,1,0,0,0,355,74.99703019997105,74.99703019997105,75.47046090010554,75.53718130011111,75.59788680030033,75.59788680030033,75.59788680030033,75.59788680030033,75.63724370021373,75.63724370021373,75.63724370021373,75.63724370021373,75.63724370021373,75.63724370021373,75.65400380035862,75.65400380035862,75.65400380035862,75.65400380035862,num_3,1.2057606000453234,76.88867160025984,76.88867160025984,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
22.7,315,0,0,1,-1,0,1,1,228,76.88867160025984,76.88867160025984,77.38905990030617,77.45573940034956,77.5061101000756,77.5061101000756,77.5061101000756,77.5061101000756,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,77.556065000128,num_1,1.0638980995863676,78.64038800029084,78.64038800029084,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
35.3,315,1,1,-1,0,0,2,2,69,78.64038800029084,78.64038800029084,79.14073450025171,79.20747849997133,79.2579161003232,79.2579161003232,79.2579161003232,79.2579161003232,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,79.3076464002952,num_3,0.9604505999013782,80.29201210010797,80.29201210010797,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
25.5,45,0,0,-1,-1,0,3,3,148,80.29201210010797,80.29201210010797,80.79247880028561,80.85915119992569,80.90958520025015,80.90958520025015,80.90958520025015,80.90958520025015,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,80.9592965003103,num_1,6.572716299910098,87.54941390035674,87.54941390035674,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
12.1,45,0,1,-1,0,0,4,4,36,87.54941390035674,87.54941390035674,88.04975870018825,88.11646040016785,88.16677850019187,88.16677850019187,88.16677850019187,88.16677850019187,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,88.21659160032868,num_3,1.819915299769491,90.06844810023904,90.06844810023904,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,45,1,0,-1,-1,0,5,5,169,90.06844810023904,90.06844810023904,90.56887840013951,90.63558340026066,90.68593939999118,90.68593939999118,90.68593939999118,90.68593939999118,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,90.73577990010381,num_1,1.5976386000402272,92.35414150031283,92.35414150031283,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
25.5,45,1,1,-1,1,0,6,6,346,92.35414150031283,92.35414150031283,92.85469300020486,92.92164529999718,92.97197860013694,92.97197860013694,92.97197860013694,92.97197860013694,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,93.0216565001756,num_1,1.8394253994338214,94.88988990010694,94.88988990010694,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
12.1,45,0,0,-1,-1,0,7,7,144,94.88988990010694,94.88988990010694,95.39055470004678,95.45715299993753,95.50788399996236,95.50788399996236,95.50788399996236,95.50788399996236,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,95.55756539991125,num_3,1.0235100998543203,96.60827430011705,96.60827430011705,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
19.6,45,0,1,1,-1,0,8,8,254,96.60827430011705,96.60827430011705,97.10893819993362,97.17569570010528,97.22588900011033,97.22588900011033,97.22588900011033,97.22588900011033,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,97.2759961001575,num_3,2.9769488996826112,100.27858170028776,100.27858170028776,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
12.1,45,1,1,1,-1,0,9,9,270,100.27858170028776,100.27858170028776,100.7793719000183,100.84613100020215,100.89640710037202,100.89640710037202,100.89640710037202,100.89640710037202,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,100.94603059999645,num_3,1.7062538997270167,102.68128219991922,102.68128219991922,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,45,1,1,1,0,0,10,10,133,102.68128219991922,102.68128219991922,103.18183830007911,103.24857020005584,103.29888470005244,103.29888470005244,103.29888470005244,103.29888470005244,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,103.34862169995904,num_3,1.3522856999188662,104.73330480000004,104.73330480000004,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,45,0,0,1,0,0,11,11,79,104.73330480000004,104.73330480000004,105.23385650012642,105.30056930007413,105.3508677999489,105.3508677999489,105.3508677999489,105.3508677999489,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,105.40074230032042,num_3,1.12408799957484,106.55179980024695,106.55179980024695,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
22.7,315,1,0,-1,-1,0,12,12,174,106.55179980024695,106.55179980024695,107.05238100001588,107.11897940002382,107.16910900035873,107.16910900035873,107.16910900035873,107.16910900035873,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,107.21904080035165,num_1,1.5929504996165633,108.83715080004185,108.83715080004185,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
19.6,45,1,1,1,-1,0,13,13,272,108.83715080004185,108.83715080004185,109.33792790025473,109.40472610015422,109.45505509991199,109.45505509991199,109.45505509991199,109.45505509991199,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,109.50476940022781,num_3,2.691305299755186,112.22393750026822,112.22393750026822,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
12.1,45,0,0,-1,1,0,14,14,288,112.22393750026822,112.22393750026822,112.72481990000233,112.79137660004199,112.84183200029656,112.84183200029656,112.84183200029656,112.84183200029656,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,112.89161350019276,num_3,1.2969003999605775,114.20920650009066,114.20920650009066,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
29.4,45,1,0,-1,0,0,15,15,23,114.20920650009066,114.20920650009066,114.70989189995453,114.77670670021325,114.82698130002245,114.82698130002245,114.82698130002245,114.82698130002245,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,114.87660050019622,num_1,0.8403850998729467,115.74413389991969,115.74413389991969,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
29.4,315,1,1,-1,-1,0,16,16,212,115.74413389991969,115.74413389991969,116.24487170018256,116.31154419993982,116.3618602999486,116.3618602999486,116.3618602999486,116.3618602999486,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,116.41161590022966,num_1,0.6654006997123361,117.09548550006002,117.09548550006002,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
19.6,315,1,1,1,0,0,17,17,137,117.09548550006002,117.09548550006002,117.59593760035932,117.66290799994022,117.713193600066,117.713193600066,117.713193600066,117.713193600066,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,117.76295080035925,num_3,2.0897537996061146,119.88150020036846,119.88150020036846,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
29.4,45,0,0,1,1,0,18,18,365,119.88150020036846,119.88150020036846,120.38236459996551,120.449098800309,120.49932250007987,120.49932250007987,120.49932250007987,120.49932250007987,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,120.54927540011704,num_1,0.7117581996135414,121.28291950002313,121.28291950002313,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
29.4,315,0,0,1,1,0,19,19,374,121.28291950002313,121.28291950002313,121.7835794002749,121.85039550019428,121.90067839995027,121.90067839995027,121.90067839995027,121.90067839995027,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,121.9506173003465,num_1,0.6535366997122765,122.63433500006795,122.63433500006795,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,315,1,1,-1,0,0,20,20,70,122.63433500006795,122.63433500006795,123.13506670016795,123.20182400010526,123.25221700035036,123.25221700035036,123.25221700035036,123.25221700035036,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,123.3019745000638,num_3,5.807289199903607,129.14084160001948,129.14084160001948,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,315,0,0,1,1,0,21,21,376,129.14084160001948,129.14084160001948,129.64157430035993,129.70829159999266,129.75858699996024,129.75858699996024,129.75858699996024,129.75858699996024,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,129.80852119997144,num_1,0.6351502994075418,130.47574059991166,130.47574059991166,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
25.5,315,0,0,-1,1,0,22,22,301,130.47574059991166,130.47574059991166,130.9763646000065,131.04285510024056,131.0932419002056,131.0932419002056,131.0932419002056,131.0932419002056,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,131.14295489992946,num_3,0.9821032998152077,132.1437627999112,132.1437627999112,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
22.7,45,1,0,1,0,0,23,23,93,132.1437627999112,132.1437627999112,132.64483180036768,132.7115112002939,132.7617828999646,132.7617828999646,132.7617828999646,132.7617828999646,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,132.81163530005142,num_1,0.7762223999015987,133.61191989993677,133.61191989993677,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
39.2,315,0,0,-1,0,0,24,24,16,133.61191989993677,133.61191989993677,134.11259109992534,134.1791693000123,134.22942270012572,134.22942270012572,134.22942270012572,134.22942270012572,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,134.2794563001953,num_1,0.7565113995224237,135.06343510001898,135.06343510001898,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
15.7,45,0,1,1,0,0,25,25,109,135.06343510001898,135.06343510001898,135.56415490014479,135.63075789995492,135.68109260033816,135.68109260033816,135.68109260033816,135.68109260033816,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,135.7309338003397,num_3,2.2335155997425318,137.9829285000451,137.9829285000451,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
42.7,315,1,0,1,0,0,26,26,107,137.9829285000451,137.9829285000451,138.48384250001982,138.55050370004028,138.60070780012757,138.60070780012757,138.60070780012757,138.60070780012757,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,138.6506950003095,num_3,1.7613362995907664,140.43539630016312,140.43539630016312,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
19.6,45,1,0,1,1,0,27,27,380,140.43539630016312,140.43539630016312,140.93621300021186,141.00305500021204,141.053249000106,141.053249000106,141.053249000106,141.053249000106,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,141.1031142002903,num_3,1.0534189995378256,142.18734579999,142.18734579999,None,,3,001,2025-12-16_15h50.21.137,2025C_exp1_detect,2022.2.4,59.91938441835088,
